ticker,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
CBRL,2021-04-27T00:00:00Z,166.78,169.49,166.36,168.07,244450,166.78,169.49,166.36,168.07,244450,0,1
CBSC,2021-04-27T00:00:00Z,0.92,0.98,0.92,0.92,800,0.92,0.98,0.92,0.92,800,0,1
CBSE,2021-04-27T00:00:00Z,30.1687,30.28,30.07,30.28,868,30.1687,30.28,30.07,30.28,868,0,1
CBSH,2021-04-27T00:00:00Z,77.955,78.44,77.46,78.21,622985,77.955,78.44,77.46,78.21,622985,0,1
CBT,2021-04-27T00:00:00Z,56.2,56.42,55.24,55.51,236063,56.2,56.42,55.24,55.51,236063,0,1
CBTC,2021-04-27T00:00:00Z,0.009625,0.011,0.0092,0.011,11148781,0.009625,0.011,0.0092,0.011,11148781,0,1
CBTRP,2021-04-27T00:00:00Z,0.04,0.04,0.04,0.04,0,0.04,0.04,0.04,0.04,0,0,1
CBTX,2021-04-27T00:00:00Z,31.39,31.99,31.32,31.79,25835,31.39,31.99,31.32,31.79,25835,0,1
CBU,2021-04-27T00:00:00Z,78.19,78.32,77.1,78.32,278352,78.19,78.32,77.1,78.32,278352,0,1
CBULF,2021-04-27T00:00:00Z,1.035,1.06,1.01,1.0594,51761,1.035,1.06,1.01,1.0594,51761,0,1
CBWA,2021-04-27T00:00:00Z,13.18,13.18,13.14,13.14,2000,13.18,13.18,13.14,13.14,2000,0,1
CBWTF,2021-04-27T00:00:00Z,0.2869,0.31,0.2787,0.29505,1466117,0.2869,0.31,0.2787,0.29505,1466117,0,1
CBYI,2021-04-27T00:00:00Z,0.0035,0.004,0.0032,0.004,36394689,0.0035,0.004,0.0032,0.004,36394689,0,1
CBZ,2021-04-27T00:00:00Z,33.2,33.31,33.01,33.23,154929,33.2,33.31,33.01,33.23,154929,0,1
CC,2021-04-27T00:00:00Z,31.02,31.32,30.71,31.06,708149,31.02,31.32,30.71,31.06,708149,0,1
CCAC,2021-04-27T00:00:00Z,10.05,10.1,10.021,10.08,63239,10.05,10.1,10.021,10.08,63239,0,1
CCAP,2021-04-27T00:00:00Z,18.33,18.76,18.2,18.76,10769,18.33,18.76,18.2,18.76,10769,0,1
CCB,2021-04-27T00:00:00Z,28.25,28.5,27.7763,28.07,10537,28.25,28.5,27.7763,28.07,10537,0,1
CCBG,2021-04-27T00:00:00Z,25.33,25.5,24.91,25.25,15632,25.33,25.5,24.91,25.25,15632,0,1
CCCC,2021-04-27T00:00:00Z,33.25,34.63,31.7,32.47,523344,33.25,34.63,31.7,32.47,523344,0,1
CCD,2021-04-27T00:00:00Z,31.95,32.262,31.82,32,93063,31.95,32.262,31.82,32,93063,0,1
CCEL,2021-04-27T00:00:00Z,8.4,9.92,8.3,9.92,21406,8.4,9.92,8.3,9.92,21406,0,1
CCEP,2021-04-27T00:00:00Z,56.53,56.55,55.74,56.18,581069,56.53,56.55,55.74,56.18,581069,0,1
CCF,2021-04-27T00:00:00Z,118.17,118.17,117.01,117.415,13891,118.17,118.17,117.01,117.415,13891,0,1
CCFC,2021-04-27T00:00:00Z,17.01,17.01,17.01,17.01,0,17.01,17.01,17.01,17.01,0,0,1
CCGGY,2021-04-27T00:00:00Z,11.23,11.23,11.23,11.23,1533,11.23,11.23,11.23,11.23,1533,0,1
CCGM,2021-04-27T00:00:00Z,0.01,0.01,0.01,0.01,11777,0.01,0.01,0.01,0.01,11777,0,1
CCGY,2021-04-27T00:00:00Z,0.0439,0.044,0.0437,0.044,91117,0.0439,0.044,0.0437,0.044,91117,0,1
CCHGY,2021-04-27T00:00:00Z,34.43,34.43,34.43,34.43,223,34.43,34.43,34.43,34.43,223,0,1
CCHWF,2021-04-27T00:00:00Z,6.055,6.15,5.91,6,322958,6.055,6.15,5.91,6,322958,0,1
CCI,2021-04-27T00:00:00Z,184.74,186.77,184.15,186.77,1333686,184.74,186.77,184.15,186.77,1333686,0,1
CCJ,2021-04-27T00:00:00Z,16.76,16.79,16.43,16.58,2272656,16.76,16.79,16.43,16.58,2272656,0,1
CCK,2021-04-27T00:00:00Z,109.8,109.94,108.73,109.09,494166,109.8,109.94,108.73,109.09,494166,0,1
CCL,2021-04-27T00:00:00Z,27.81,27.88,27.14,27.59,17928851,27.81,27.88,27.14,27.59,17928851,0,1
CCLAY,2021-04-27T00:00:00Z,9.87,10.28,9.79,9.9,32202,9.87,10.28,9.79,9.9,32202,0,1
CCLP,2021-04-27T00:00:00Z,1.76,1.8923,1.74,1.82,126150,1.76,1.8923,1.74,1.82,126150,0,1
CCM,2021-04-27T00:00:00Z,3.67,3.85,3.61,3.82,3495,3.67,3.85,3.61,3.82,3495,0,1
CCMP,2021-04-27T00:00:00Z,187.66,191.98,186.31,191.98,88702,187.66,191.98,186.31,191.98,88702,0,1
CCNB,2021-04-27T00:00:00Z,8.45,8.45,8.15,8.15,306,8.45,8.45,8.15,8.15,306,0,1
CCNC,2021-04-27T00:00:00Z,3.43,3.52,3.17,3.28,1037931,3.43,3.52,3.17,3.28,1037931,0,1
CCNE,2021-04-27T00:00:00Z,24.98,25.3,24.71,25.19,33097,24.98,25.3,24.71,25.19,33097,0,1
CCNEP,2021-04-27T00:00:00Z,27.01,27.17,27.01,27.17,400,27.01,27.17,27.01,27.17,400,0,1
CCO,2021-04-27T00:00:00Z,2.45,2.505,2.36,2.36,4433639,2.45,2.505,2.36,2.36,4433639,0,1
CCOB,2021-04-27T00:00:00Z,0.035,0.035,0.02355,0.033,26160,0.035,0.035,0.02355,0.033,26160,0,1
CCOEY,2021-04-27T00:00:00Z,16.01,16.25,15.99,15.99,5551,16.01,16.25,15.99,15.99,5551,0,1
CCOI,2021-04-27T00:00:00Z,69.05,69.28,68.3,68.78,193246,69.05,69.28,68.3,68.78,193246,0,1
CCOM,2021-04-27T00:00:00Z,1.2,1.2,1.12,1.12,10000,1.2,1.2,1.12,1.12,10000,0,1
CCON,2021-04-27T00:00:00Z,62.5942,62.6216,62.5942,62.6216,320,62.5942,62.6216,62.5942,62.6216,320,0,1
CCOR,2021-04-27T00:00:00Z,29.49,29.816,29.4,29.4,20251,29.49,29.816,29.4,29.4,20251,0,1
CCORF,2021-04-27T00:00:00Z,9.79,9.88,9.77,9.88,527,9.79,9.88,9.77,9.88,527,0,1
CCRC,2021-04-27T00:00:00Z,6.19,6.1992,6.15,6.18,15992,6.19,6.1992,6.15,6.18,15992,0,1
CCRN,2021-04-27T00:00:00Z,13.37,13.6,13.34,13.55,114362,13.37,13.6,13.34,13.55,114362,0,1
CCRV,2021-04-27T00:00:00Z,24.56,24.56,24.5122,24.5122,331,24.56,24.56,24.5122,24.5122,331,0,1
CCS,2021-04-27T00:00:00Z,65.96,67.52,65.69,66,256635,65.96,67.52,65.69,66,256635,0,1
CCTC,2021-04-27T00:00:00Z,0.0097,0.0098,0.009,0.009,24866,0.0097,0.0098,0.009,0.009,24866,0,1
CCTR,2021-04-27T00:00:00Z,9e-4,9e-4,7e-4,7e-4,1903718,9e-4,9e-4,7e-4,7e-4,1903718,0,1
CCU,2021-04-27T00:00:00Z,18.88,19,18.75,18.75,204164,18.88,19,18.75,18.75,204164,0,1
CCV,2021-04-27T00:00:00Z,10,10.13,10,10.08,37258,10,10.13,10,10.08,37258,0,1
CCVI,2021-04-27T00:00:00Z,10.04,10.1,9.97,10,36885,10.04,10.1,9.97,10,36885,0,1
CCWOF,2021-04-27T00:00:00Z,0.3371,0.348,0.32988,0.340527,116250,0.3371,0.348,0.32988,0.340527,116250,0,1
CCX,2021-04-27T00:00:00Z,10.02,10.04,10.01,10.01,153069,10.02,10.04,10.01,10.01,153069,0,1
CCXI,2021-04-27T00:00:00Z,45.96,47.68,45.58,47.16,353971,45.96,47.68,45.58,47.16,353971,0,1
CCYPQ,2021-04-27T00:00:00Z,0.0213,0.0213,0.0213,0.0213,0,0.0213,0.0213,0.0213,0.0213,0,0,1
CCZ,2021-04-27T00:00:00Z,62.075,62.075,62.075,62.075,89,62.075,62.075,62.075,62.075,89,0,1
